Seq Title	Query Name	Query Length	Alignment Title	Alignment ID	Alignment Def	eValue	Coverage	Percent_ID	Alignment_Length	OG
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1450557.1| unnamed protein product [Rotaria sordida] >emb|CAF1638813.1| unnamed protein product [Rotaria sordida]	emb|CAF1450557.1|	unnamed protein product [Rotaria sordida] >emb|CAF1638813.1| unnamed protein product [Rotaria sordida]	1.02462e-24	0.19444444444444445	0.3289036544850498	301	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	1.02037e-64	0.3359173126614987	0.3326923076923077	520	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	1.76457e-64	0.32235142118863047	0.342685370741483	499	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	1.03313e-61	0.3333333333333333	0.31589147286821706	516	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	1.4118e-57	0.3236434108527132	0.31736526946107785	501	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	1.11648e-56	0.3184754521963824	0.3306288032454361	493	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	2.47511e-55	0.2900516795865633	0.3184855233853007	449	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF0739059.1| unnamed protein product [Adineta steineri]	emb|CAF0739059.1|	unnamed protein product [Adineta steineri]	6.70092e-39	0.22739018087855298	0.3068181818181818	352	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044166773.1| uncharacterized protein LOC122950838 [Acropora millepora]	ref|XP_044166773.1|	uncharacterized protein LOC122950838 [Acropora millepora]	2.1801e-64	0.31976744186046513	0.3595959595959596	495	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044166773.1| uncharacterized protein LOC122950838 [Acropora millepora]	ref|XP_044166773.1|	uncharacterized protein LOC122950838 [Acropora millepora]	1.02847e-62	0.3165374677002584	0.3551020408163265	490	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044166773.1| uncharacterized protein LOC122950838 [Acropora millepora]	ref|XP_044166773.1|	uncharacterized protein LOC122950838 [Acropora millepora]	2.48527e-62	0.3236434108527132	0.35728542914171657	501	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044166773.1| uncharacterized protein LOC122950838 [Acropora millepora]	ref|XP_044166773.1|	uncharacterized protein LOC122950838 [Acropora millepora]	1.22256e-53	0.2739018087855297	0.35377358490566035	424	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044166773.1| uncharacterized protein LOC122950838 [Acropora millepora]	ref|XP_044166773.1|	uncharacterized protein LOC122950838 [Acropora millepora]	5.67328e-41	0.3029715762273902	0.31556503198294245	469	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170781.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170781.1|	unnamed protein product [Rotaria magnacalcarata]	5.60319e-64	0.32945736434108525	0.3411764705882353	510	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170781.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170781.1|	unnamed protein product [Rotaria magnacalcarata]	1.05169e-54	0.3023255813953488	0.3269230769230769	468	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170781.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170781.1|	unnamed protein product [Rotaria magnacalcarata]	5.84988e-35	0.2571059431524548	0.3065326633165829	398	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170781.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170781.1|	unnamed protein product [Rotaria magnacalcarata]	4.16365e-28	0.24031007751937986	0.3064516129032258	372	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1264569.1| unnamed protein product [Rotaria sordida]	emb|CAF1264569.1|	unnamed protein product [Rotaria sordida]	7.11919e-64	0.3494832041343669	0.32162661737523107	541	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1264569.1| unnamed protein product [Rotaria sordida]	emb|CAF1264569.1|	unnamed protein product [Rotaria sordida]	3.51694e-59	0.32558139534883723	0.33134920634920634	504	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1264569.1| unnamed protein product [Rotaria sordida]	emb|CAF1264569.1|	unnamed protein product [Rotaria sordida]	5.76192e-53	0.29651162790697677	0.3224400871459695	459	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1264569.1| unnamed protein product [Rotaria sordida]	emb|CAF1264569.1|	unnamed protein product [Rotaria sordida]	7.76694e-42	0.23708010335917312	0.33242506811989103	367	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170798.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170798.1|	unnamed protein product [Rotaria magnacalcarata]	9.28108e-64	0.31976744186046513	0.3434343434343434	495	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170798.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170798.1|	unnamed protein product [Rotaria magnacalcarata]	3.16899e-56	0.30749354005167956	0.3277310924369748	476	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF2170798.1| unnamed protein product [Rotaria magnacalcarata]	emb|CAF2170798.1|	unnamed protein product [Rotaria magnacalcarata]	3.0911e-28	0.24031007751937986	0.3064516129032258	372	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044178924.1| NLR family CARD domain-containing protein 3-like [Acropora millepora]	ref|XP_044178924.1|	NLR family CARD domain-containing protein 3-like [Acropora millepora]	4.21114e-63	0.29844961240310075	0.36796536796536794	462	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044178924.1| NLR family CARD domain-containing protein 3-like [Acropora millepora]	ref|XP_044178924.1|	NLR family CARD domain-containing protein 3-like [Acropora millepora]	2.38202e-58	0.291343669250646	0.37028824833702884	451	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044178924.1| NLR family CARD domain-containing protein 3-like [Acropora millepora]	ref|XP_044178924.1|	NLR family CARD domain-containing protein 3-like [Acropora millepora]	1.05033e-50	0.27325581395348836	0.35697399527186763	423	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	ref|XP_044178924.1| NLR family CARD domain-containing protein 3-like [Acropora millepora]	ref|XP_044178924.1|	NLR family CARD domain-containing protein 3-like [Acropora millepora]	5.25377e-38	0.22093023255813954	0.3742690058479532	342	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1201916.1| unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	emb|CAF1201916.1|	unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	8.84697e-61	0.3236434108527132	0.31736526946107785	501	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1201916.1| unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	emb|CAF1201916.1|	unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	7.19497e-36	0.23385012919896642	0.30386740331491713	362	OG0003216.fa
Am_tu_Aint_XX_Transcript_5686_Len_1737.pORF1_OG0003216.fa	Query_43283	1548	emb|CAF1201916.1| unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	emb|CAF1201916.1|	unnamed protein product [Didymodactylos carnosus] >emb|CAF4011765.1| unnamed protein product [Didymodactylos carnosus]	7.83344e-17	0.1375968992248062	0.323943661971831	213	OG0003216.fa
Am_tu_As03_XX_Transcript_5063_Len_585.pORF1_OG0001401.fa	Query_22645	510	gb|MCD7451663.1| hypothetical protein [Datura stramonium]	gb|MCD7451663.1|	hypothetical protein [Datura stramonium]	0.0239565	0.11960784313725491	0.36065573770491804	61	OG0001401.fa
Am_tu_As03_XX_Transcript_5063_Len_585.pORF1_OG0001401.fa	Query_22645	510	gb|TGO58130.1| hypothetical protein BCON_0058g00120 [Botryotinia convoluta]	gb|TGO58130.1|	hypothetical protein BCON_0058g00120 [Botryotinia convoluta]	5.92382	0.10392156862745099	0.39622641509433965	53	OG0001401.fa
Am_tu_Amsp_XX_Transcript_4849_Len_843.pORF1_OG0003272.fa	Query_21487	735	gb|KAG8554096.1| hypothetical protein GDO81_003659 [Engystomops pustulosus]	gb|KAG8554096.1|	hypothetical protein GDO81_003659 [Engystomops pustulosus]	4.15838	0.12244897959183673	0.3	90	OG0003272.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	ref|XP_006110231.1| uncharacterized protein LOC102446540 [Pelodiscus sinensis]	ref|XP_006110231.1|	uncharacterized protein LOC102446540 [Pelodiscus sinensis]	5.271e-27	0.24367816091954023	0.36792452830188677	212	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	ref|XP_008110710.1| PREDICTED: uncharacterized protein LOC103279113 [Anolis carolinensis]	ref|XP_008110710.1|	PREDICTED: uncharacterized protein LOC103279113 [Anolis carolinensis]	1.29524e-25	0.2908045977011494	0.3241106719367589	253	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	gb|KYO24514.1| hypothetical protein Y1Q_0017102 [Alligator mississippiensis]	gb|KYO24514.1|	hypothetical protein Y1Q_0017102 [Alligator mississippiensis]	1.38423e-25	0.2597701149425287	0.3407079646017699	226	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	ref|XP_027678841.2| uncharacterized protein LOC114019664 [Chelonia mydas] >ref|XP_037769025.1| uncharacterized protein LOC114019664 [Chelonia mydas]	ref|XP_027678841.2|	uncharacterized protein LOC114019664 [Chelonia mydas] >ref|XP_037769025.1| uncharacterized protein LOC114019664 [Chelonia mydas]	2.15092e-25	0.2793103448275862	0.32510288065843623	243	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	gb|EMP41822.1| Apolipoprotein L3 [Chelonia mydas]	gb|EMP41822.1|	Apolipoprotein L3 [Chelonia mydas]	2.28279e-25	0.2793103448275862	0.32510288065843623	243	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	ref|XP_025050419.1| uncharacterized protein LOC112548549 [Alligator sinensis]	ref|XP_025050419.1|	uncharacterized protein LOC112548549 [Alligator sinensis]	3.71791e-25	0.2908045977011494	0.33992094861660077	253	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	ref|XP_023697814.1| uncharacterized protein LOC111859417 [Paramormyrops kingsleyae]	ref|XP_023697814.1|	uncharacterized protein LOC111859417 [Paramormyrops kingsleyae]	1.53311e-24	0.2540229885057471	0.3257918552036199	221	OG0002638.fa
Am_tu_As03_XX_Transcript_814_Len_1294.pORF1_OG0002638.fa	Query_36383	870	gb|KAG9337007.1| hypothetical protein JZ751_029924 [Albula glossodonta]	gb|KAG9337007.1|	hypothetical protein JZ751_029924 [Albula glossodonta]	1.94553e-24	0.19310344827586207	0.39285714285714285	168	OG0002638.fa
Am_tu_Aint_XX_Transcript_20630_Len_618.pORF1_OG0002331.fa	Query_37403	510	ref|XP_004341374.1| uncharacterized protein ACA1_264630 [Acanthamoeba castellanii str. Neff] >gb|ELR19289.1| hypothetical protein ACA1_264630 [Acanthamoeba castellanii str. Neff]	ref|XP_004341374.1|	uncharacterized protein ACA1_264630 [Acanthamoeba castellanii str. Neff] >gb|ELR19289.1| hypothetical protein ACA1_264630 [Acanthamoeba castellanii str. Neff]	0.029868	0.28627450980392155	0.2671232876712329	146	OG0002331.fa
Am_tu_Aint_XX_Transcript_20630_Len_618.pORF1_OG0002331.fa	Query_37403	510	ref|XP_004356748.1| uncharacterized protein ACA1_175220 [Acanthamoeba castellanii str. Neff] >gb|ELR24848.1| hypothetical protein ACA1_175220 [Acanthamoeba castellanii str. Neff]	ref|XP_004356748.1|	uncharacterized protein ACA1_175220 [Acanthamoeba castellanii str. Neff] >gb|ELR24848.1| hypothetical protein ACA1_175220 [Acanthamoeba castellanii str. Neff]	6.48319	0.26862745098039215	0.27007299270072993	137	OG0002331.fa
Am_tu_As01_XX_Transcript_2878_Len_779.pORF2_OG0003877.fa	Query_15945	348	gb|RMH69716.1| hypothetical protein D6675_11765 [Gemmatimonadetes bacterium]	gb|RMH69716.1|	hypothetical protein D6675_11765 [Gemmatimonadetes bacterium]	2.32358	0.20977011494252873	0.3150684931506849	73	OG0003877.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF1050559.1| unnamed protein product [Rotaria sordida] >emb|CAF1576782.1| unnamed protein product [Rotaria sordida]	emb|CAF1050559.1|	unnamed protein product [Rotaria sordida] >emb|CAF1576782.1| unnamed protein product [Rotaria sordida]	6.8235e-79	0.2925407925407925	0.4860557768924303	251	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF4173559.1| unnamed protein product [Adineta steineri]	emb|CAF4173559.1|	unnamed protein product [Adineta steineri]	7.94543e-79	0.2948717948717949	0.4782608695652174	253	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF1280244.1| unnamed protein product [Adineta steineri]	emb|CAF1280244.1|	unnamed protein product [Adineta steineri]	1.12268e-78	0.2948717948717949	0.4782608695652174	253	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF1293042.1| unnamed protein product [Adineta steineri]	emb|CAF1293042.1|	unnamed protein product [Adineta steineri]	1.13494e-78	0.2948717948717949	0.4782608695652174	253	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF0813063.1| unnamed protein product [Rotaria sordida] >emb|CAF1360903.1| unnamed protein product [Rotaria sordida]	emb|CAF0813063.1|	unnamed protein product [Rotaria sordida] >emb|CAF1360903.1| unnamed protein product [Rotaria sordida]	2.184e-78	0.28554778554778554	0.4897959183673469	245	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF1457606.1| unnamed protein product [Adineta steineri]	emb|CAF1457606.1|	unnamed protein product [Adineta steineri]	3.62903e-78	0.2948717948717949	0.4782608695652174	253	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF3468986.1| unnamed protein product [Rotaria sp. Silwood1] >emb|CAF4628443.1| unnamed protein product [Rotaria sp. Silwood1]	emb|CAF3468986.1|	unnamed protein product [Rotaria sp. Silwood1] >emb|CAF4628443.1| unnamed protein product [Rotaria sp. Silwood1]	3.97131e-78	0.289044289044289	0.46774193548387094	248	OG0001241.fa
Am_tu_Aint_XX_Transcript_7390_Len_1507.pORF1_OG0001241.fa	Query_64451	858	emb|CAF3999579.1| unnamed protein product [Adineta steineri]	emb|CAF3999579.1|	unnamed protein product [Adineta steineri]	5.44316e-78	0.2948717948717949	0.4782608695652174	253	OG0001241.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|KYQ96878.1| gelation factor [Tieghemostelium lacteum]	gb|KYQ96878.1|	gelation factor [Tieghemostelium lacteum]	2.1505e-14	0.33881578947368424	0.26537216828478966	309	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|KYQ96878.1| gelation factor [Tieghemostelium lacteum]	gb|KYQ96878.1|	gelation factor [Tieghemostelium lacteum]	1.04924e-09	0.3344298245614035	0.2754098360655738	305	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|KYQ96878.1| gelation factor [Tieghemostelium lacteum]	gb|KYQ96878.1|	gelation factor [Tieghemostelium lacteum]	1.46902e-06	0.32346491228070173	0.2576271186440678	295	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004341947.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004341947.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	2.20047e-13	0.3366228070175439	0.25732899022801303	307	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004341947.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004341947.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	9.08175e-12	0.28289473684210525	0.29457364341085274	258	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004341947.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004341947.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	9.1662e-12	0.2993421052631579	0.2783882783882784	273	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004341947.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004341947.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR19847.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	4.08256e-06	0.21162280701754385	0.3005181347150259	193	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012754733.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	ref|XP_012754733.1|	hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	1.73131e-11	0.32346491228070173	0.2542372881355932	295	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012754733.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	ref|XP_012754733.1|	hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	2.81272e-08	0.20942982456140352	0.31413612565445026	191	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012754733.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	ref|XP_012754733.1|	hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	4.05714e-05	0.3125	0.25263157894736843	285	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012754733.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	ref|XP_012754733.1|	hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1] >dbj|GAM22613.1| hypothetical protein SAMD00019534_057880 [Acytostelium subglobosum LB1]	0.196055	0.21052631578947367	0.2760416666666667	192	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_020436833.1| gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	ref|XP_020436833.1|	gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	1.97199e-11	0.3190789473684211	0.2611683848797251	291	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_020436833.1| gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	ref|XP_020436833.1|	gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	3.53596e-06	0.32894736842105265	0.25333333333333335	300	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_020436833.1| gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	ref|XP_020436833.1|	gelation factor [Heterostelium album PN500] >gb|EFA84721.1| gelation factor [Heterostelium album PN500]	6.08838e-06	0.31469298245614036	0.27526132404181186	287	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|QWE91383.1| hypothetical protein [Paramoeba perurans]	gb|QWE91383.1|	hypothetical protein [Paramoeba perurans]	3.81117e-11	0.31030701754385964	0.24028268551236748	283	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|QWE91383.1| hypothetical protein [Paramoeba perurans]	gb|QWE91383.1|	hypothetical protein [Paramoeba perurans]	8.93184e-06	0.24232456140350878	0.28054298642533937	221	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	gb|QWE91383.1| hypothetical protein [Paramoeba perurans]	gb|QWE91383.1|	hypothetical protein [Paramoeba perurans]	0.0185425	0.2774122807017544	0.2608695652173913	253	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004356583.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004356583.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	9.45438e-11	0.2982456140350877	0.26838235294117646	272	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004356583.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004356583.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	7.21567e-08	0.3081140350877193	0.2704626334519573	281	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_004356583.1| gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	ref|XP_004356583.1|	gelation factor, putative [Acanthamoeba castellanii str. Neff] >gb|ELR24683.1| gelation factor, putative [Acanthamoeba castellanii str. Neff]	0.0572345	0.2642543859649123	0.23236514522821577	241	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012757450.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1] >dbj|GAM19523.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1]	ref|XP_012757450.1|	hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1] >dbj|GAM19523.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1]	1.20343e-10	0.32346491228070173	0.2576271186440678	295	OG0005328.fa
Am_tu_Amsp_XX_Transcript_2764_Len_1136.pORF1_OG0005328.fa	Query_432647	912	ref|XP_012757450.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1] >dbj|GAM19523.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1]	ref|XP_012757450.1|	hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1] >dbj|GAM19523.1| hypothetical protein SAMD00019534_026980 [Acytostelium subglobosum LB1]	1.62275e-07	0.20942982456140352	0.3089005235602094	191	OG0005328.fa
